witness_ID;text_ID
Manuscript_Hamartigenia_23;corpus_prudentii
Manuscript_Hamartigenia_24;corpus_prudentii
Manuscript_ConSymm_01;corpus_prudentii
Manuscript_ConSymm_02;corpus_prudentii
Manuscript_ConSymm_03;corpus_prudentii
Manuscript_ConSymm_04;corpus_prudentii
Manuscript_ConSymm_05;corpus_prudentii
Manuscript_ConSymm_06;corpus_prudentii
Manuscript_ConSymm_07;corpus_prudentii
Manuscript_ConSymm_08;corpus_prudentii
Manuscript_ConSymm_09;corpus_prudentii
Manuscript_ConSymm_10;corpus_prudentii
Manuscript_ConSymm_11;corpus_prudentii
Manuscript_ConSymm_12;corpus_prudentii
Manuscript_ConSymm_13;corpus_prudentii
Manuscript_ConSymm_14;corpus_prudentii
Manuscript_ConSymm_15;corpus_prudentii
Manuscript_ConSymm_16;corpus_prudentii
Manuscript_ConSymm_17;corpus_prudentii
Manuscript_ConSymm_18;corpus_prudentii
Manuscript_ConSymm_19;corpus_prudentii
Manuscript_ConSymm_20;corpus_prudentii
Manuscript_ConSymm_21;corpus_prudentii
Manuscript_ConSymm_22;corpus_prudentii
Manuscript_ConSymm_23;corpus_prudentii
Manuscript_ConSymm_24;corpus_prudentii
Manuscript_Perist_01;corpus_prudentii
Manuscript_Perist_02;corpus_prudentii
Manuscript_Perist_03;corpus_prudentii
Manuscript_Perist_04;corpus_prudentii
Manuscript_Perist_05;corpus_prudentii
Manuscript_Perist_06;corpus_prudentii
Manuscript_Perist_07;corpus_prudentii
Manuscript_Perist_08;corpus_prudentii
Manuscript_Perist_09;corpus_prudentii
Manuscript_Perist_10;corpus_prudentii
Manuscript_Perist_11;corpus_prudentii
Manuscript_Perist_12;corpus_prudentii
Manuscript_Perist_13;corpus_prudentii
Manuscript_Perist_14;corpus_prudentii
Manuscript_Perist_15;corpus_prudentii
Manuscript_Perist_16;corpus_prudentii
Manuscript_Perist_17;corpus_prudentii
Manuscript_Perist_18;corpus_prudentii
Manuscript_Perist_19;corpus_prudentii
Manuscript_Perist_20;corpus_prudentii
Manuscript_Perist_21;corpus_prudentii
Manuscript_Perist_22;corpus_prudentii
Manuscript_Perist_23;corpus_prudentii
Manuscript_Perist_24;corpus_prudentii
Manuscript_Ditto_01;corpus_prudentii
Manuscript_Ditto_02;corpus_prudentii
Manuscript_Ditto_03;corpus_prudentii
Manuscript_Ditto_04;corpus_prudentii
Manuscript_Ditto_05;corpus_prudentii
Manuscript_Ditto_06;corpus_prudentii
Manuscript_Ditto_07;corpus_prudentii
Manuscript_Ditto_08;corpus_prudentii
Manuscript_Ditto_09;corpus_prudentii
Manuscript_Ditto_10;corpus_prudentii
Manuscript_Ditto_11;corpus_prudentii
Manuscript_Ditto_12;corpus_prudentii
Manuscript_Ditto_13;corpus_prudentii
Manuscript_Ditto_14;corpus_prudentii
Manuscript_Ditto_15;corpus_prudentii
Manuscript_Ditto_16;corpus_prudentii
Manuscript_Ditto_17;corpus_prudentii
Manuscript_Ditto_18;corpus_prudentii
Manuscript_Ditto_19;corpus_prudentii
Manuscript_Ditto_20;corpus_prudentii
Manuscript_Ditto_21;corpus_prudentii
Manuscript_Ditto_22;corpus_prudentii
Manuscript_Ditto_23;corpus_prudentii
Manuscript_Ditto_24;corpus_prudentii
Manuscript_Deopusc_01;corpus_prudentii
Manuscript_Deopusc_02;corpus_prudentii
Manuscript_Deopusc_03;corpus_prudentii
Manuscript_Deopusc_04;corpus_prudentii
Manuscript_Deopusc_05;corpus_prudentii
Manuscript_Deopusc_06;corpus_prudentii
Manuscript_Deopusc_07;corpus_prudentii
Manuscript_Deopusc_08;corpus_prudentii
Manuscript_Deopusc_09;corpus_prudentii
Manuscript_Deopusc_10;corpus_prudentii
Manuscript_Deopusc_11;corpus_prudentii
Manuscript_Deopusc_12;corpus_prudentii
Manuscript_Deopusc_13;corpus_prudentii
Manuscript_Deopusc_14;corpus_prudentii
Manuscript_Deopusc_15;corpus_prudentii
Manuscript_Deopusc_16;corpus_prudentii
Manuscript_Deopusc_17;corpus_prudentii
Manuscript_Deopusc_18;corpus_prudentii
Manuscript_Deopusc_19;corpus_prudentii
Manuscript_Deopusc_20;corpus_prudentii
Manuscript_Deopusc_21;corpus_prudentii
Manuscript_Deopusc_22;corpus_prudentii
Manuscript_Deopusc_23;corpus_prudentii
Manuscript_Deopusc_24;corpus_prudentii
Manuscript_Psycho_01;corpus_prudentii
Manuscript_Psycho_02;corpus_prudentii
Manuscript_Psycho_03;corpus_prudentii
Manuscript_Psycho_04;corpus_prudentii
Manuscript_Psycho_05;corpus_prudentii
Manuscript_Psycho_06;corpus_prudentii
Manuscript_Psycho_07;corpus_prudentii
Manuscript_Psycho_08;corpus_prudentii
Manuscript_Psycho_09;corpus_prudentii
Manuscript_Psycho_10;corpus_prudentii
Manuscript_Psycho_11;corpus_prudentii
Manuscript_Psycho_12;corpus_prudentii
Manuscript_Psycho_13;corpus_prudentii
Manuscript_Psycho_14;corpus_prudentii
Manuscript_Psycho_15;corpus_prudentii
Manuscript_Psycho_16;corpus_prudentii
Manuscript_Psycho_17;corpus_prudentii
Manuscript_Psycho_18;corpus_prudentii
Manuscript_Psycho_19;corpus_prudentii
Manuscript_Psycho_20;corpus_prudentii
Manuscript_Psycho_21;corpus_prudentii
Manuscript_Psycho_22;corpus_prudentii
Manuscript_Psycho_23;corpus_prudentii
Manuscript_Psycho_24;corpus_prudentii
Manuscript_Psycho_25;corpus_prudentii
Manuscript_Psycho_26;corpus_prudentii
Manuscript_Psycho_27;corpus_prudentii
Manuscript_Psycho_28;corpus_prudentii
Manuscript_Psycho_29;corpus_prudentii
Manuscript_Psycho_30;corpus_prudentii
Manuscript_Psycho_31;corpus_prudentii
Manuscript_Psycho_32;corpus_prudentii
Manuscript_Psycho_33;corpus_prudentii
Manuscript_Psycho_34;corpus_prudentii
Manuscript_Psycho_35;corpus_prudentii
Manuscript_Psycho_36;corpus_prudentii
Manuscript_Psycho_37;corpus_prudentii
Manuscript_Psycho_38;corpus_prudentii
Manuscript_Psycho_39;corpus_prudentii
Manuscript_Psycho_40;corpus_prudentii
Manuscript_Psycho_41;corpus_prudentii
Manuscript_Psycho_42;corpus_prudentii
Manuscript_Psycho_43;corpus_prudentii
